Timestamp,x(m),y(m),Theta(rad),
2020-03-10T17:00:30.690487+00:00,-0.16694076118447615,-0.16834327350361716,-1.9676939249038696,
2020-03-10T17:00:30.729377+00:00,-0.1679873464209543,-0.17084112095243348,-1.9674452543258667,
2020-03-10T17:00:30.789829+00:00,-0.1686913017535871,-0.17252203653204365,-1.9673501253128052,
2020-03-10T17:00:30.842028+00:00,-0.16937549197631305,-0.1741563482757154,-1.9671872854232788,
2020-03-10T17:00:30.878353+00:00,-0.17041988643942588,-0.17665511251833446,-1.9661980867385862,
2020-03-10T17:00:30.927575+00:00,-0.17109247874246136,-0.17826683924546183,-1.9660756587982178,
2020-03-10T17:00:30.985786+00:00,-0.17180433458249794,-0.17997188558838836,-1.9665179252624514,
2020-03-10T17:00:31.028926+00:00,-0.1728006872283536,-0.18235356665597968,-1.967507004737854,
2020-03-10T17:00:31.077214+00:00,-0.17347531262504548,-0.18396444344306725,-1.9672902822494507,
2020-03-10T17:00:31.350370+00:00,-0.17417933819051734,-0.18564532960794586,-1.9675886631011965,
2020-03-10T17:00:31.350884+00:00,-0.17519627297975088,-0.1880732725324946,-1.9672976732254028,
2020-03-10T17:00:31.351397+00:00,-0.17584110594975227,-0.18961430413436203,-1.966901421546936,
2020-03-10T17:00:31.352084+00:00,-0.1764761341669969,-0.1911320012318994,-1.9672521352767944,
2020-03-10T17:00:31.352777+00:00,-0.1774926696691736,-0.19356011135774503,-1.967305302619934,
2020-03-10T17:00:31.380441+00:00,-0.17816714815898024,-0.19517104966066895,-1.9673095941543581,
2020-03-10T17:00:31.436460+00:00,-0.1788613455011445,-0.19682861116346026,-1.967508912086487,
2020-03-10T17:00:31.480787+00:00,-0.17987772122290824,-0.19925678817567108,-1.9669169187545776,
2020-03-10T17:00:31.527207+00:00,-0.18060030730118917,-0.2009847823487189,-1.9668093919754028,
2020-03-10T17:00:31.592789+00:00,-0.18123464314826285,-0.20250276895922886,-1.9664318561553955,
2020-03-10T17:00:31.632236+00:00,-0.182181168034823,-0.2047681135802106,-1.9667216539382935,
2020-03-10T17:00:31.680622+00:00,-0.18282584402531535,-0.20630921085956636,-1.9672737121582031,
2020-03-10T17:00:31.726381+00:00,-0.1835202823293543,-0.20796667142539804,-1.967835545539856,
2020-03-10T17:00:31.782244+00:00,-0.18421474631932042,-0.20962412122917615,-1.9673047065734863,
2020-03-10T17:00:31.826615+00:00,-0.1852017083536319,-0.21198229450187894,-1.9670404195785522,
2020-03-10T17:00:31.888052+00:00,-0.185885970563584,-0.213616576106869,-1.9675850868225098,
2020-03-10T17:00:31.936271+00:00,-0.18655120832844907,-0.21520394365711903,-1.9677029848098753,
2020-03-10T17:00:31.977195+00:00,-0.18752880509087574,-0.21753859845208964,-1.9669904708862305,
2020-03-10T17:00:32.101451+00:00,-0.1881925070463647,-0.21912660875988668,-1.9663629531860352,
2020-03-10T17:00:32.102004+00:00,-0.1888845379387811,-0.22078507592246333,-1.9658422470092773,
2020-03-10T17:00:32.126963+00:00,-0.18987635360873395,-0.22316864991532834,-1.964374303817749,
2020-03-10T17:00:32.201527+00:00,-0.19051612708850463,-0.22471178887593332,-1.963262915611267,
2020-03-10T17:00:32.264157+00:00,-0.1911557267253244,-0.22625499989900666,-1.964148998260498,
2020-03-10T17:00:32.291543+00:00,-0.19212637485809242,-0.22859255217520077,-1.9645955562591553,
2020-03-10T17:00:32.327674+00:00,-0.19278694024302612,-0.23018186976322932,-1.9648091793060303,
2020-03-10T17:00:32.386776+00:00,-0.1934474310741641,-0.2317712183358754,-1.9645017385482788,
2020-03-10T17:00:32.429996+00:00,-0.19446672235816725,-0.23422560223722505,-1.9643330574035647,
2020-03-10T17:00:32.489644+00:00,-0.19514551630108093,-0.2358621626300737,-1.9636051654815674,
2020-03-10T17:00:32.534942+00:00,-0.19583342153193964,-0.2375223452943492,-1.9636273384094238,
2020-03-10T17:00:32.578928+00:00,-0.19682136258294036,-0.23990752784131997,-1.9633392095565794,
2020-03-10T17:00:32.646165+00:00,-0.1974905128341189,-0.2415206866649908,-1.9646651744842527,
2020-03-10T17:00:32.693160+00:00,-0.198131417750173,-0.24306335605463095,-1.9644386768341067,
2020-03-10T17:00:32.731351+00:00,-0.1991211884961827,-0.24544777992067696,-1.9640623331069946,
2020-03-10T17:00:32.779910+00:00,-0.19979064488250858,-0.24706081172316777,-1.9643216133117678,
2020-03-10T17:00:32.837334+00:00,-0.20043140524993927,-0.24860354115786626,-1.9645948410034182,
2020-03-10T17:00:32.878206+00:00,-0.20144188600143675,-0.25103417726005695,-1.9649779796600344,
2020-03-10T17:00:32.930187+00:00,-0.20211326114371117,-0.25264641138305993,-1.9657856225967407,
2020-03-10T17:00:32.986353+00:00,-0.20276608245291974,-0.25421153636135124,-1.9661359786987302,
2020-03-10T17:00:33.028322+00:00,-0.20372265697993625,-0.2565001131683566,-1.967272400856018,
2020-03-10T17:00:33.088492+00:00,-0.20439711933844898,-0.2581110582251443,-1.9673224687576296,
2020-03-10T17:00:33.137660+00:00,-0.20507323211509754,-0.25972131129913356,-1.969321846961975,
2020-03-10T17:00:33.177761+00:00,-0.2060876871628075,-0.26212283864269115,-1.9716387987136839,
2020-03-10T17:00:33.226367+00:00,-0.20673336054827107,-0.2636360376368338,-1.976563572883606,
2020-03-10T17:00:33.284196+00:00,-0.20737594833197245,-0.2651230160757869,-1.9808400869369507,
2020-03-10T17:00:33.329017+00:00,-0.20843365511988907,-0.26753347652167997,-1.987752437591553,
2020-03-10T17:00:33.387613+00:00,-0.2091549135226185,-0.26915177113418703,-1.9923688173294067,
2020-03-10T17:00:33.437487+00:00,-0.20983537512291758,-0.2706496487417,-2.002045154571533,
2020-03-10T17:00:33.481482+00:00,-0.2109642030084404,-0.2730835500892966,-2.008078098297119,
2020-03-10T17:00:33.538346+00:00,-0.21168877818261347,-0.2746167763206141,-2.0164618492126465,
2020-03-10T17:00:33.586357+00:00,-0.2125249487069,-0.27634914539508254,-2.0245137214660645,
2020-03-10T17:00:33.642669+00:00,-0.21368373496544985,-0.27868445416110793,-2.0382890701293945,
2020-03-10T17:00:33.689166+00:00,-0.21442184672425868,-0.28012640248514104,-2.049524307250977,
2020-03-10T17:00:33.735560+00:00,-0.21522260512048544,-0.281649906017878,-2.059907913208008,
2020-03-10T17:00:33.782613+00:00,-0.21644366076698246,-0.2838958130394218,-2.077641487121582,
2020-03-10T17:00:33.839437+00:00,-0.21733710676386017,-0.2854841406337113,-2.0887413024902344,
2020-03-10T17:00:33.889155+00:00,-0.21815907937721166,-0.28690928144762073,-2.0991721153259277,
2020-03-10T17:00:33.927346+00:00,-0.21951248356581526,-0.28919647452191927,-2.111055612564087,
2020-03-10T17:00:34.001392+00:00,-0.22045127178374602,-0.29072882460178945,-2.1298694610595703,
2020-03-10T17:00:34.037967+00:00,-0.2214134191878745,-0.2922466165697918,-2.141688585281372,
2020-03-10T17:00:34.079811+00:00,-0.22287609590625757,-0.2944957730744545,-2.1531076431274414,
2020-03-10T17:00:34.127590+00:00,-0.22380765372348568,-0.2958824193849159,-2.1715898513793945,
2020-03-10T17:00:34.185682+00:00,-0.2247889760035343,-0.2972963796411005,-2.18341064453125,
2020-03-10T17:00:34.232956+00:00,-0.22633021844357515,-0.2994614493392548,-2.195474624633789,
2020-03-10T17:00:34.290049+00:00,-0.22739439763697966,-0.300909531771207,-2.213636875152588,
2020-03-10T17:00:34.342638+00:00,-0.22840401323111184,-0.30224042031246057,-2.225924015045166,
2020-03-10T17:00:34.386735+00:00,-0.22998849093483545,-0.30427869254870116,-2.2372381687164307,
2020-03-10T17:00:34.446626+00:00,-0.23106506226402182,-0.3056215518848058,-2.255908727645874,
2020-03-10T17:00:34.492846+00:00,-0.2321126349179329,-0.30689011676345723,-2.266227960586548,
2020-03-10T17:00:34.525327+00:00,-0.23369679014088385,-0.3087657894007492,-2.2780425548553467,
2020-03-10T17:00:34.599332+00:00,-0.2347775215033512,-0.31000622683921586,-2.29695463180542,
2020-03-10T17:00:34.634852+00:00,-0.2359446794822218,-0.3113053749067578,-2.308501720428467,
2020-03-10T17:00:34.695770+00:00,-0.237571863540521,-0.3130756758441548,-2.319688320159912,
2020-03-10T17:00:34.742611+00:00,-0.23884101736446375,-0.3144184976267056,-2.3363077640533447,
2020-03-10T17:00:34.802411+00:00,-0.23998791161562885,-0.3155980309637566,-2.3480236530303955,
2020-03-10T17:00:34.827705+00:00,-0.24189943957411375,-0.3175165312631318,-2.360724449157715,
2020-03-10T17:00:34.886583+00:00,-0.2431872064080273,-0.318769957234969,-2.378690242767334,
2020-03-10T17:00:34.944952+00:00,-0.24451272355015166,-0.3200205709251438,-2.391834259033203,
2020-03-10T17:00:34.981641+00:00,-0.24650674589898006,-0.32185318037812205,-2.404867649078369,
2020-03-10T17:00:35.027660+00:00,-0.24786704770075244,-0.32306586719021047,-2.42213773727417,
2020-03-10T17:00:35.085472+00:00,-0.24920588892792103,-0.3242262961216022,-2.4327809810638428,
2020-03-10T17:00:35.129322+00:00,-0.25117644644786263,-0.3258942368769134,-2.4455676078796387,
2020-03-10T17:00:35.192179+00:00,-0.25250789786813843,-0.3269848853715417,-2.46500825881958,
2020-03-10T17:00:35.258477+00:00,-0.25385693004748644,-0.3280537114577096,-2.4781317710876465,
2020-03-10T17:00:35.277278+00:00,-0.2559609168657268,-0.32967734766250417,-2.490569591522217,
2020-03-10T17:00:35.327241+00:00,-0.25729872042385865,-0.33067778236652284,-2.508408308029175,
2020-03-10T17:00:35.391484+00:00,-0.25871260818577924,-0.33170294813152396,-2.5200705528259277,
2020-03-10T17:00:35.448455+00:00,-0.2608003592888452,-0.3331782008464542,-2.5328006744384766,
2020-03-10T17:00:35.477945+00:00,-0.2622417985036537,-0.3341642517777207,-2.5504703521728516,
2020-03-10T17:00:35.539957+00:00,-0.26371873944326674,-0.33514289195535096,-2.562333106994629,
2020-03-10T17:00:35.589746+00:00,-0.26588658729963405,-0.33654487589758075,-2.5727245807647705,
2020-03-10T17:00:35.629187+00:00,-0.2674084774040689,-0.3375005278192692,-2.589042901992798,
2020-03-10T17:00:35.700184+00:00,-0.26883484595620183,-0.3383700453352752,-2.5992422103881836,
2020-03-10T17:00:35.727826+00:00,-0.27105410302623323,-0.3396891440274669,-2.6113781929016113,
2020-03-10T17:00:35.782917+00:00,-0.27256934756457973,-0.34055752035029613,-2.631006956100464,
2020-03-10T17:00:35.837256+00:00,-0.2741201171398947,-0.3414143779000993,-2.6426005363464355,
2020-03-10T17:00:35.884855+00:00,-0.27643667516538023,-0.3426644267491361,-2.6509149074554443,
2020-03-10T17:00:35.927725+00:00,-0.2779396976802287,-0.3434497389031785,-2.6693179607391357,
2020-03-10T17:00:35.989152+00:00,-0.279476953127872,-0.34422376907835284,-2.680957078933716,
2020-03-10T17:00:36.030513+00:00,-0.28184207199154065,-0.3453793104974021,-2.693294048309326,
2020-03-10T17:00:36.082961+00:00,-0.28335099518497037,-0.3460960662113555,-2.7029759883880615,
